"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10"
"4",-0.466666666666667,0.5,-0.5,0.5,-1.34086701437968,-1.97105048640921,-1.2747263822754,-2.13952130620217,-2.1117223622952,-2.02336800586775,-1.87744252343325,-2.37070030312752,-1.67927240888186,-1.93927083000371
"4",-0.466666666666667,0.5,0.5,0.5,-0.876241750402259,-1.12017201304709,-0.776991684028644,-0.879738206946007,-0.721338821793225,-1.91721821996119,-1.74853475150679,-1.65058847445468,-1.1963303500211,-1.58700909117608
"4",0.533333333333333,-0.5,-0.5,0.5,-1.46568166720064,-1.46558819733979,-2.17016803824575,-1.72215320384438,-1.50811395530135,-1.42852187117229,-1.5544701121321,-2.07726057081158,-2.27196570529746,-2.68064643050858
"4",0.533333333333333,-0.5,0.5,0.5,-1.02307302923147,-1.17116713200103,-1.43859534914557,-1.28278160200996,-2.19488014629459,-1.98006166896583,-1.50921224127335,-2.26870930461156,-2.16177399959957,-1.67151013585624
"4",0.533333333333333,0.5,-0.5,0.5,-2.22351533137365,-1.73642251818283,-1.31467225181272,-1.75709143378735,-0.98152799043617,-1.77548788371819,-1.73657450769561,-2.20351679658198,-2.29707097554555,-1.53574058194608
"4",0.533333333333333,0.5,0.5,0.5,-0.83984859264488,-1.08010568844832,-2.42036133856721,-1.1332246449882,-1.2658682495422,-1.56393802693919,-1.32530612439181,-2.04364173597668,-1.7009358238047,-1.3387644483677
"5",-0.466666666666667,-0.5,-0.5,0.5,-2.30380908641445,-1.1564956519856,-1.47251573600783,-2.37300390185171,-1.60437693532449,-2.4117561266045,-1.19683428900735,-1.91642569456767,-2.65423575582478,-1.69585780969476
"5",-0.466666666666667,-0.5,0.5,0.5,-1.1245130105968,-1.43684634398095,-2.50149879084854,-1.91272581184285,-1.93031696052479,-1.23189219753486,-2.055685551026,-2.4020975991882,-1.9313902448131,-2.05159027336916
"5",-0.466666666666667,0.5,-0.5,0.5,-1.75593302698177,-1.0786232621821,-2.1481034309474,-1.02173663034004,-0.997239632638679,-2.33772530530124,-1.40288780291953,-1.73491648510295,-2.14711661399633,-2.57716694871783
"5",-0.466666666666667,0.5,0.5,0.5,-1.90005000912878,-1.64611753781922,-1.30464076879607,-1.11447101560192,-2.49726621457226,-2.07546096591474,-2.51943815363949,-0.919382609611688,-0.434260943455042,-2.69472431526492
"5",0.533333333333333,-0.5,-0.5,0.5,-1.66704826185719,-0.624546159796139,-1.76529761796931,-2.66327841583231,-1.70973405947035,-1.85073541447309,-1.46758634608065,-1.69480224123425,-1.73729984375414,-2.07410827389958
"5",0.533333333333333,-0.5,0.5,0.5,-1.7207383390088,-2.62488840577946,-1.13343373604732,-2.97070377935866,-1.24573425708636,-1.663186840971,-1.66137016124308,-1.8928146042281,-1.55256185071855,-2.56076207291523
"5",0.533333333333333,0.5,-0.5,0.5,-1.25246974780572,-2.23461126632584,-1.6567291120646,-1.33358608841965,-1.22199051461509,-1.886576059873,-1.29703150980312,-1.65869181337876,-1.06520874429556,-2.15987335350651
"5",0.533333333333333,0.5,0.5,0.5,-1.49655127512251,-1.13927905456616,-1.30988818487465,-1.53826352003107,-1.6556237215625,-2.79013443504359,-1.5152284381173,-1.65715789956815,-1.2671648116996,-1.79848050294124
"6",-0.466666666666667,-0.5,-0.5,0.5,-1.17757157622243,-1.93500969690821,-1.16012086880045,-1.35446400737701,-1.25857068114064,-1.25266264242501,-1.3733822753216,-1.38100027153336,-1.97324654411732,-1.83700833935272
"6",-0.466666666666667,-0.5,0.5,0.5,-1.80905037510776,-1.47054570676822,-1.98370400402388,-1.5694058387978,-0.927026969615534,-1.31601189588462,-2.07199732604097,-1.0157685010099,-1.67227185541964,-2.55569764136539
"6",-0.466666666666667,0.5,-0.5,0.5,-0.734482893417902,-1.44035956342748,-1.17440384061427,-0.906601348285812,-1.53656856587963,-1.43678896107654,-1.24246582537263,-1.15410211864332,-1.5365323217449,-1.87871756616278
"6",-0.466666666666667,0.5,0.5,0.5,-2.24180141181761,-1.70365691687625,-1.59659920312138,-2.42779260424613,-1.36967104602065,-1.81610260638489,-1.54202416822553,-2.05355640063217,-1.04160738363033,-2.66069775689181
"6",0.533333333333333,-0.5,-0.5,0.5,-1.12882779549945,-1.37844328069027,-1.0725759265033,-1.66571365544853,-2.012925617103,-1.74857527948902,-1.08545702155495,-2.45628967134028,-1.63757494393421,-1.94822106711019
"6",0.533333333333333,-0.5,0.5,0.5,-3.1723713538874,-2.12372836023277,-1.88996014768054,-1.43327636936084,-2.32396392432079,-1.87267010734644,-1.40034792686077,-1.47471956183576,-1.47764446632351,-1.69196310903378
"6",0.533333333333333,0.5,-0.5,0.5,-2.71117473883589,-2.03029428164111,-2.65671566109831,-1.60783530260047,-1.25052376834552,-2.01990331848972,-2.72050620955177,-3.42387158884312,-1.8683978158235,-1.38653225150643
"6",0.533333333333333,0.5,0.5,0.5,-1.4304761308908,-0.714126264397329,-1.56978837851578,-1.31464186664715,-1.7548387391439,-2.47930597397721,-0.834278631326816,-1.82399221869484,-1.81513183585448,-2.6202191056292
"7",-0.466666666666667,-0.5,-0.5,0.5,-1.21543217709808,-1.63683804460534,-2.19012994958499,-1.43311759385765,-1.96304434694622,-2.23287893651266,-1.74171249066809,-1.88010079322851,-1.60687999740596,-2.06752896373838
"7",-0.466666666666667,-0.5,0.5,0.5,-1.59332315960401,-0.455868764232259,-1.89937849136873,-2.32526502608939,-1.69765830488336,-2.66006293495677,-2.24787854309617,-2.37248805437054,-1.99638169389916,-2.21936485381294
"7",-0.466666666666667,0.5,-0.5,0.5,-1.68015269793694,-1.37782004234916,-1.00869669460004,-1.20530419002325,-0.848172667220629,-2.02619538495001,-1.81251600393597,-2.05605509983321,-2.54291041963975,-2.16023983156181
"7",-0.466666666666667,0.5,0.5,0.5,-1.19818816445766,-1.86728990286195,-2.25481895227409,-1.69845099422838,-1.35616222078607,-2.20056706498599,-1.48988886757948,-1.31711011033419,-2.04899849126496,-2.41807823168369
"7",0.533333333333333,-0.5,-0.5,0.5,-1.36149241557008,-1.87128089016809,-1.57748707536893,-1.17753521322801,-1.79551719193082,-1.3732246687953,-2.1135014663535,-2.17744673740517,-1.36682387358994,-2.39793496336679
"7",0.533333333333333,-0.5,0.5,0.5,-1.58708151872156,-1.72486668999462,-1.68483445662176,-1.6543612806904,-0.978556295343783,-0.457637205281915,-1.81062855073563,-1.94634550767397,-1.77565380189773,-1.73105687527926
"7",0.533333333333333,0.5,-0.5,0.5,-1.0247048173864,-1.22551076231621,-2.26469843556885,-1.47334740707882,-1.27468262022007,-1.60367021908842,-1.43791207103548,-1.41101590452116,-1.83206839100694,-2.06547774916529
"7",0.533333333333333,0.5,0.5,0.5,-2.29072737388577,-1.41400488463308,-1.2185064163416,-1.57295951750305,-1.06106525445968,-2.48626013364518,-1.12000224607418,-1.95299217737494,-1.98577306445627,-2.34222158317605
"8",-0.466666666666667,-0.5,-0.5,0.5,-1.81191957883171,-0.653039157863627,-0.962064109241271,-0.890000341848021,-2.22655017392478,-1.58739325877882,-1.20692520818691,-1.82731804805772,-1.25411885208102,-1.77628074954966
"8",-0.466666666666667,-0.5,0.5,0.5,-1.73909676327814,-1.10736000432632,-1.51745153800462,-1.22003045716013,-2.10926944181912,-1.47880862446042,-1.2990302424987,-1.90651479750658,-1.51496918688973,-2.23123140316829
"8",-0.466666666666667,0.5,-0.5,0.5,-1.5129179994993,-1.38192366066118,-2.38279527537061,-1.12514672649551,-1.08805180347454,-1.7829916167358,-1.44802840397358,-2.1752790320638,-1.54385108875293,-1.81384073147354
"8",-0.466666666666667,0.5,0.5,0.5,-2.21917984195211,-2.12217377786955,-1.28273293067959,-1.35764479173809,-1.78833846042407,-1.97529372765973,-1.60285782338971,-1.79634768228499,-2.50634309514612,-1.58643746646065
"8",0.533333333333333,-0.5,-0.5,0.5,-1.35699562560619,-0.762768303768062,-1.18191335333501,-0.852515524635044,-1.22758025319701,-2.19818940858564,-1.31824982654278,-0.957345626988862,-1.50467704391758,-2.21197356081532
"8",0.533333333333333,-0.5,0.5,0.5,-0.955653063794602,-1.08236919424251,-1.00458955416124,-1.49652742903311,-1.43604601901007,-1.54375590194553,-2.41908192764929,-2.30851919162783,-1.62834989151483,-0.701369106687597
"8",0.533333333333333,0.5,-0.5,0.5,-2.34244565494532,-1.09092205701327,-1.05115766872417,-1.49333459862822,-1.8146522014347,-0.945138312760249,-1.46848673686528,-2.19240616002449,-1.37901436020245,-1.8463205544403
"8",0.533333333333333,0.5,0.5,0.5,-1.82840815552145,-1.58503996691411,-1.63877769141582,-1.52874829482007,-1.97683100102854,-1.33749649603973,-1.49716298949205,-2.31874363998186,-1.81050353141974,-1.55643259501304
"1",-0.466666666666667,-0.5,-0.5,-0.5,-1.20808828376455,-2.21288081855801,-0.603800095413359,-1.92274613156434,-1.69125897314353,-1.64984649043731,-1.13347672187656,-1.67093747282173,-1.92195315609617,-2.28293341912384
"1",-0.466666666666667,-0.5,0.5,-0.5,-2.03892878105936,-1.59720009789532,-0.757377971039584,-1.00663253838805,-1.99724229954772,-1.85313265322885,-1.20133017837952,-1.40902799167287,-1.85810057223615,-1.59597752172285
"1",-0.466666666666667,0.5,-0.5,-0.5,-2.1221728381485,-1.76641279140296,-0.682560229954537,-1.34336796030231,-1.88636900649324,-1.03329670192613,-1.6145702221703,-1.05931029258036,-1.46956188212279,-2.11306812180422
"1",-0.466666666666667,0.5,0.5,-0.5,-2.17125276937075,-1.88153744141179,-1.22553955594177,-0.654265408093626,-1.68809383191731,-1.87989226222084,-1.98672034187854,-0.768742705559544,-1.1181414636505,-2.21877880372416
"2",-0.466666666666667,-0.5,-0.5,-0.5,-1.36812797645673,-1.52395457518853,-2.20227341055809,-1.58076256270768,-1.34256840244604,-2.02717973951833,-2.2517286118537,-1.36686062013804,-1.74886202210605,-2.3920888703552
"2",-0.466666666666667,-0.5,0.5,-0.5,-1.49174763394088,-0.344367895563084,-0.916515465496675,-2.28725523543922,-1.44443724990305,-2.06125017031527,-2.11324401963498,-2.07621290022347,-1.71724522646314,-0.867131037948577
"2",-0.466666666666667,0.5,-0.5,-0.5,-2.22248652239603,-1.79584758948884,-1.43068285856056,-1.67357187755871,-1.1060289977898,-2.17606822615618,-1.69680648121908,-1.8075966539025,-1.47746593685484,-1.5231343902013
"2",-0.466666666666667,0.5,0.5,-0.5,-1.41124503869265,-1.30318835952168,-1.47365121604922,-1.37284239126783,-1.1066079593088,-1.97174021567943,-1.4858855244959,-2.22213436631656,-1.23265629166198,-2.00800398281393
"2",0.533333333333333,-0.5,-0.5,-0.5,-2.01662847067324,-1.76894211328564,-2.10154173670381,-1.93949444199677,-2.05429240465936,-1.84632468667166,-2.24653236682184,-2.23334472244333,-2.10683655393468,-1.73657066865893
"2",0.533333333333333,-0.5,0.5,-0.5,-1.4545770412923,-1.26683241842264,-1.73230369278775,-1.96853738267713,-0.885312710950809,-2.06443897061956,-2.09200185288291,-1.83300575351779,-0.601518892090731,-1.91991700572862
"2",0.533333333333333,0.5,-0.5,-0.5,-1.17903659943096,-1.41655048425893,-1.56143447429925,-0.439947218889928,-1.70783131504487,-2.1641522360593,-2.02339758621816,-1.40749252497645,-1.41130071947114,-2.32028275518629
"2",0.533333333333333,0.5,0.5,-0.5,-1.54839493513988,-2.19103473098649,-1.79381800831728,-0.818804624029216,-1.06709858433773,-1.93931352982515,-2.03798496886136,-1.76671928307937,-1.9893704967081,-2.16410374231599
"3",-0.466666666666667,-0.5,-0.5,-0.5,-1.22382926026411,-1.02502111003955,-1.10952291861555,-1.69810679542281,-1.89149586126556,-2.12062230038369,-1.49002257394824,-1.82998987976186,-1.72102659247097,-2.43366308574026
"3",-0.466666666666667,-0.5,0.5,-0.5,-1.6833197850054,-1.80258312190805,-0.863258773565088,-1.15316370424104,-1.0723698551851,-2.0823876510159,-2.01404809107926,-2.19971414296606,-1.24064829765671,-2.24961433823164
"3",-0.466666666666667,0.5,-0.5,-0.5,-1.69885612922542,-1.05897442905902,-0.852868982481844,-0.819383575925551,-2.38471342062138,-2.18331880589959,-1.59217017079421,-1.81463823214253,-1.33741123372695,-1.54697120973253
"3",-0.466666666666667,0.5,0.5,-0.5,-1.9205011522807,-0.372458879523224,-1.58331736689203,-1.31321132010508,-1.77971986534144,-1.09780338899228,-1.58274049800759,-2.31694976710855,-1.50262063377194,-1.36794322819538
"3",0.533333333333333,-0.5,-0.5,-0.5,-2.7979533306981,-2.99426156164646,-2.00202033765111,-2.52071745435776,-2.90131343869539,-2.18577212113975,-2.86818914132675,-2.37332824186011,-1.77879355073279,-0.866041250100582
"3",0.533333333333333,-0.5,0.5,-0.5,-2.6037507939347,-2.42160635627935,-1.32533897623107,-1.95690390388522,-1.98214307741178,-2.04214138471141,-2.25132040451845,-2.22608746431737,-1.69267653731381,-3.15181765645404
"3",0.533333333333333,0.5,-0.5,-0.5,-2.0925059589304,-1.57476248466323,-1.71630054159826,-0.930313012525631,-2.04371519183772,-1.55835200589033,-2.12876070589047,-1.93381092151331,-1.24247623941031,-2.0651516686711
"3",0.533333333333333,0.5,0.5,-0.5,-1.89870987764578,-2.68071314559748,-1.79367028578566,-1.84333492200767,-1.63856590957909,-1.85097364031785,-1.68840738900251,-2.7049254418597,-1.27239797010974,-0.786507325270448
"4",-0.466666666666667,-0.5,-0.5,-0.5,-1.88572463344064,-1.99141845844055,-2.13153098486309,-1.48502836092626,-1.77877661210906,-1.43733501890043,-1.24620303248538,-1.60043448728624,-1.32224289544392,-2.214277263769
"4",-0.466666666666667,-0.5,0.5,-0.5,-2.24019769341319,-1.2947888700352,-1.66543480894358,-2.12964586686521,-0.375668218050925,-1.97570067271579,-1.67129823186544,-2.44456137477032,-1.03292385675089,-2.0126848332656
"4",-0.466666666666667,0.5,-0.5,-0.5,-1.64890932018359,-1.87947900852881,-2.34249611708459,-0.836189009399872,-1.64227826815585,-1.86469003496814,-1.49187767839289,-1.08806653152745,-2.42261781622948,-2.21464614482897
"4",-0.466666666666667,0.5,0.5,-0.5,-1.39146651133179,-1.8470473135556,-1.54337901606622,-1.65492988688008,-1.93147856149321,-1.94435116460645,-1.64379409390086,-1.68560083292849,-1.76689003030248,-2.10471737213385
"4",0.533333333333333,-0.5,-0.5,-0.5,-2.62659620151123,-2.02059250913378,-2.49505920616475,-1.75972835299518,-1.8364027202772,-2.38988502986581,-1.40029478344948,-2.43650312006532,-1.94466232566663,-2.48848793714659
"4",0.533333333333333,-0.5,0.5,-0.5,-1.53935580304548,-1.45904817124515,-0.851736984278828,-2.6912289471217,-2.06487148752852,-1.98372378372334,-1.90981402338129,-2.18985579751018,-0.345700571223809,-2.85432339423406
"4",0.533333333333333,0.5,-0.5,-0.5,-2.11133131946224,-2.31724372396547,-0.980877526028258,-2.12255693269768,-0.898242892753565,-2.19675049830738,-1.21012354449911,-0.918338235826087,-2.07818805735714,-2.23125467775851
"4",0.533333333333333,0.5,0.5,-0.5,-2.43596048279652,-1.09395272892103,-2.53314142932614,-1.39727165038442,-1.36817627819969,-1.74414142241724,-1.8156760969795,-1.73476607636442,-0.0446986729934013,-2.41788466007568
"5",-0.466666666666667,-0.5,-0.5,-0.5,-2.39726164175651,-1.29284310663634,-1.17314064844294,-1.41406125040315,-2.1986203932508,-2.45440274381925,-2.26581782558455,-0.852407472583861,-1.11439478616948,-2.27920731362714
"5",-0.466666666666667,-0.5,0.5,-0.5,-0.919886871198707,-1.86914068876961,-2.41395347873837,-1.26305123715816,-1.6254610745626,-2.37785470451134,-1.92532568055349,-2.53073150603986,-2.39090613358628,-1.93938843817196
"5",-0.466666666666667,0.5,-0.5,-0.5,-1.22870650239633,-2.18001258482734,-1.96738872781233,-1.10395777966898,-1.9047827993305,-1.95842138235821,-0.961931751927179,-1.97935013179528,-1.58013680269896,-2.63390016916509
"5",-0.466666666666667,0.5,0.5,-0.5,-2.43966308902689,-1.49539573900809,-0.728568022793909,-1.18474401124808,-1.98035879547543,-1.68935860080751,-1.88620811937074,-1.4917271763524,-2.26544573975555,-2.52754942387636
"5",0.533333333333333,-0.5,-0.5,-0.5,-2.49752689035338,-2.64901958485708,-0.783911684984531,-1.91218525242008,-1.20655977808921,-2.11265676111974,-2.50088686149669,-2.86658097921333,-2.10408614114796,-2.63254848270327
"5",0.533333333333333,-0.5,0.5,-0.5,-2.40930054355483,-2.68319411856225,-1.44994153436245,-1.98617358486812,-2.06568330784859,-1.90435569980441,-2.24963451148997,-2.43793066828617,-3.04222145513936,-1.30704489308044
"5",0.533333333333333,0.5,-0.5,-0.5,-1.20479140151792,-1.37285688019255,-2.46725933276541,-1.77074172235501,-2.07251901617366,-2.47894970439,-2.81717062538448,-1.77126061124096,-3.03399968512893,-2.36364323969572
"5",0.533333333333333,0.5,0.5,-0.5,-2.89244516529041,-1.16543828869145,-1.43773724907207,-1.06004701421333,-1.63688060211605,-1.26670446908104,-1.63900583903606,-2.02126173122709,-2.10450476723725,-2.01929750503796
"6",-0.466666666666667,-0.5,-0.5,-0.5,-1.56305760961589,-2.0079857277964,-1.29409758154779,-2.06256568380756,-0.766299179024048,-2.22535173762163,-1.61369882327419,-2.68742249601156,-2.10290916637629,-2.54130201218311
"6",-0.466666666666667,-0.5,0.5,-0.5,-1.23242932798436,-1.88832055399969,-2.26439043393093,-1.27455628737765,-1.46709778228244,-1.98689113181453,-1.74686205092797,-2.34503123345535,-2.7340875519977,-2.30683856113863
"6",-0.466666666666667,0.5,-0.5,-0.5,-1.55549832553185,-1.68767435975349,-1.19694939314082,-1.06907450167934,-1.80816935414828,-2.25293445950591,-0.698206741828477,-2.48126553891311,-0.87071989136429,-2.09667195499499
"6",-0.466666666666667,0.5,0.5,-0.5,-1.12752968063814,-0.585311827328922,-1.3444466297267,-1.38001789277792,-1.95303100510907,-1.9176634541624,-1.52722015402055,-1.77846639071168,-1.25404026999983,-2.29846027642633
"6",0.533333333333333,-0.5,-0.5,-0.5,-2.27857354696194,-1.25110772029503,-1.05219823688877,-2.14406329920242,-1.94243571309785,-2.14440514618343,-1.9915260798799,-1.75580095946688,-1.86776811424478,-1.84463816106562
"6",0.533333333333333,-0.5,0.5,-0.5,-1.59525430675377,-2.07728528893896,-2.20321042054858,-1.80745979841314,-1.83978712599009,-2.41197258151126,-1.90625740932203,-2.16298418522248,-1.8886721076718,-2.42626221185874
"6",0.533333333333333,0.5,-0.5,-0.5,-1.3291087066727,-1.9324737504804,-1.47632504498266,-1.31085548085874,-2.12453460040057,-1.97147154093706,-2.74000639460345,-2.27445844602208,-1.43686969303178,-1.31982680540382
"6",0.533333333333333,0.5,0.5,-0.5,-1.19754593261272,-1.95142214912515,-1.31752844748119,-1.71525442581079,-2.78340441641117,-1.9562418098007,-0.827219855480391,-1.96334148418492,-1.50610548618417,-2.10947477738077
"7",-0.466666666666667,-0.5,-0.5,-0.5,-1.38744359204908,-2.62685269260376,-1.07043726604899,-0.843083856942697,-1.48171017620027,-2.04898216120445,-2.45294825981257,-2.7555055016705,-1.47943432853209,-2.49000796285987
"7",-0.466666666666667,-0.5,0.5,-0.5,-2.23790934470697,-0.773575209106374,-1.51374944668421,-1.6926083835969,-1.83228760373334,-2.18478164400155,-2.08691082095653,-2.03134331038342,-2.19500361661784,-0.512734667371085
"7",-0.466666666666667,0.5,-0.5,-0.5,-2.39911143944117,-1.53595062331909,-1.42555122316701,-0.982972163959741,-1.76915212714361,-2.18974656635953,-1.40483279471807,-1.97448545804932,-1.12579930789501,-2.54955584480029
"7",-0.466666666666667,0.5,0.5,-0.5,-2.27732179185175,-2.12532394213433,-1.03767704756318,-1.51598766337781,-1.70976957435487,-1.67136951512097,-1.64211994781074,-2.34153153349181,-1.58056665912131,-2.30765500222334
"7",0.533333333333333,-0.5,-0.5,-0.5,-0.985367489802124,-2.34264551899219,-1.22712357351451,-1.1463639517259,-0.907898928474419,-2.33487162023685,-1.84451439704866,-1.93193602202823,-1.42695673172262,-2.52304371293505
"7",0.533333333333333,-0.5,0.5,-0.5,-2.51048231463241,-1.10468117557415,-1.32844368428105,-1.01736914775705,-2.41475761404669,-2.29003892654994,-2.52896573909603,-2.37298797490001,-1.81470013574102,-2.1155024886418
"7",0.533333333333333,0.5,-0.5,-0.5,-2.41047996939068,-2.51071457930724,-1.81171570371877,-1.9966673410889,-2.76405818577208,-1.58499767631686,-2.13559914261161,-2.5299918257245,-1.92567742721092,-2.49982459815051
"7",0.533333333333333,0.5,0.5,-0.5,-1.26834400602552,-1.40938443222531,-2.56358668313827,-1.84958301425019,-2.16784575760179,-2.65783883988165,-1.80687515079926,-2.00002478457995,-0.703968299378776,-2.06397824489842
"8",-0.466666666666667,-0.5,-0.5,-0.5,-0.92344612347562,-1.47485082157455,-2.14498422722277,-1.67924056675699,-2.36797795437353,-1.81400038206763,-1.99158657419532,-2.0475397203509,-2.36742769657798,-2.29850791700073
"8",-0.466666666666667,-0.5,0.5,-0.5,-2.18527097938237,-1.42781667487739,-1.10207599969884,-1.66096096245146,-2.36449277780537,-2.12825700850802,-1.68677269582717,-2.11324492816612,-2.03890391351188,-2.07239363068572
"8",-0.466666666666667,0.5,-0.5,-0.5,-1.25748758084807,-1.90327352829313,-2.17981310574079,-1.33983341097243,-1.87364222817039,-1.81630891537858,-2.73721700601308,-1.19602564354551,-1.0600317672745,-2.11719507823354
"8",-0.466666666666667,0.5,0.5,-0.5,-2.13913979428574,-1.94111975424916,-2.0275182714177,-1.1474277440562,-2.47650924957355,-0.441306823480836,-1.48278895128254,-1.92804197844195,-1.70947139499034,-2.1319850393235
"8",0.533333333333333,-0.5,-0.5,-0.5,-1.31504964279976,-1.6476323577652,-1.44704312837849,-2.14254766649613,-1.41083862117188,-2.27750723720374,-0.871809482215362,-1.79728118446129,-1.083413344224,-0.807265330594873
"8",0.533333333333333,-0.5,0.5,-0.5,-1.39478582612236,-0.728812623572616,-1.0325490640951,-1.83267887896539,-1.52042559554267,-2.00417413957222,-2.05916971769076,-1.66514902319934,-1.49482683519988,-2.07449846893427
"8",0.533333333333333,0.5,-0.5,-0.5,-1.16529606296418,-1.54072892923499,-1.64679983575871,-1.50599349794993,-1.17532173957018,-1.9016437360573,-1.2286270354102,-0.370635115994022,-2.48596571806813,-1.97883925326616
"8",0.533333333333333,0.5,0.5,-0.5,-1.55170423185838,-1.79209637834144,-1.70768588550247,-1.68631827657021,-0.827428969883171,-1.57289737528153,-1.40345593326652,-1.43083277841828,-1.28411316986027,-1.64749924225476
"1",-0.466666666666667,-0.5,-0.5,0.5,-1.03207899694034,-1.96989820528257,-2.25496702962723,-1.64213518534594,-1.78120745751996,-2.14518831707019,-2.15044960368029,-2.08110109167772,-1.42028363931766,-2.35279085393213
"1",-0.466666666666667,-0.5,0.5,0.5,-1.61773217328358,-1.54238501781894,-1.77843241109787,-1.99685580444519,-1.31739622992345,-1.970518278436,-2.05267594210849,-2.0605057139616,-2.77161808039853,-2.4576314586575
"1",-0.466666666666667,0.5,-0.5,0.5,-1.62401467387649,-0.855326370022158,-1.51903955785414,-1.32665241073866,-1.8578775943328,-2.04856450583957,-0.690712396295018,-2.26106956127931,-2.0253763302368,-2.58739342864312
"1",-0.466666666666667,0.5,0.5,0.5,-2.12581287527651,-2.14360425056057,-0.970949906084077,-1.36333830760946,-1.6504615385654,-2.38363086480355,-2.07755869691169,-2.83372451474383,-1.08756634256533,-2.71408877377923
"2",-0.466666666666667,-0.5,-0.5,0.5,-1.88964429704383,-1.93048262189474,-2.25482243958412,-1.74891786371054,-2.13428798050921,-2.53602813717946,-1.68990276827547,-2.05041536990651,-1.78408572659692,-1.30641972745168
"2",-0.466666666666667,-0.5,0.5,0.5,-2.05802610176644,-2.20739112629526,-2.23040078643182,-0.837979316261857,-2.07556808112143,-2.27594351221131,-1.90101838358996,-1.27269842492592,-2.2418251239346,-2.72791361904703
"2",-0.466666666666667,0.5,-0.5,0.5,-0.302572240499195,-1.59997597828316,-1.53138353372429,-1.03356097173323,-2.07555601658398,-2.41343821507176,-1.94997049445565,-2.18373228960678,-1.8238227949024,-1.91900204206822
"2",-0.466666666666667,0.5,0.5,0.5,-1.24318158160135,-0.951487839509683,-1.17013558000519,-1.89158916345893,-2.03219411610344,-2.00263491841129,-1.85613661790777,-2.08367390541993,-2.11635753799836,-2.08431201331941
"2",0.533333333333333,-0.5,-0.5,0.5,-1.71426985436153,-2.08267352254247,-2.11134346650943,-0.355298532655251,-1.92841661891132,-2.14293973583807,-0.200107035676797,-2.32514184757798,-2.07213876147713,-2.13394487821322
"2",0.533333333333333,-0.5,0.5,0.5,-0.885590574951968,-2.23102346397027,-2.20800054826755,-2.27480669320677,-1.73728454207739,-2.17297557452384,-0.715991626444706,-2.37662764119324,-2.27734537107572,-2.37336356594129
"2",0.533333333333333,0.5,-0.5,0.5,-1.45199689029518,-0.722736501465002,-1.22394689753377,-1.86250217254538,-2.08102718325625,-1.94366592700061,-1.96260819079562,-2.47175639794858,-2.00436735466503,-2.25442579187884
"2",0.533333333333333,0.5,0.5,0.5,-2.03069020865322,-1.91630860267156,-1.02128371962029,-0.361305014120743,-2.10530713783306,-2.14581058272689,-1.87558805233202,-2.04174705447855,-1.74350515145695,-2.51371013598076
"3",-0.466666666666667,-0.5,-0.5,0.5,-2.2962734761861,-1.60140370229912,-2.63301442398466,-1.52895716888221,-1.70976532106407,-2.31671604734619,-2.18978366300363,-2.04020665698595,-1.74298054754084,-2.43182209576217
"3",-0.466666666666667,-0.5,0.5,0.5,-2.08176905134139,-0.991981112555032,-1.33731460389747,-1.7664142236249,-2.09645503284704,-2.23828213840111,-2.09424515161732,-2.06021317733873,-1.35528092648899,-2.16509400930764
"3",-0.466666666666667,0.5,-0.5,0.5,-0.578508385454813,-2.24604608580704,-1.34874939692601,-1.82269994999019,-2.12570837167469,-2.07700116994796,-2.10472868032739,-0.871759614552153,-2.32654950962538,-2.10731858408715
"3",-0.466666666666667,0.5,0.5,0.5,-1.82656525811034,-1.57621122406434,-1.15579660763347,-0.947305016520231,-1.83229216422616,-0.200730447086956,-1.09224496342892,-2.05659962337292,-1.49958706479727,-1.931967534168
"3",0.533333333333333,-0.5,-0.5,0.5,-1.84143010888917,-1.14025583347611,-1.95219900634844,-2.07397299383259,-2.38269990538419,-1.86354849183986,-2.07943269800567,-2.1941300229367,-1.87651628425221,-2.64575226649651
"3",0.533333333333333,-0.5,0.5,0.5,-1.94641344136025,-1.60043811678302,-2.32656167538134,-1.3982812213709,-1.87601991483568,-1.57870157603623,-2.67829798790294,-2.29933646128662,-1.84376728125223,-1.92508271385422
"3",0.533333333333333,0.5,-0.5,0.5,-1.21723698713369,-1.95009556128957,-1.95225947145079,-1.11495945028773,-2.07294720660254,-1.6554007150845,-1.55165444787095,-2.47192285918249,-1.86990114386363,-2.01568581500788
"3",0.533333333333333,0.5,0.5,0.5,-2.14318452983185,-2.22781196073423,-1.52947356833004,-2.1023544330167,-1.93733578299287,-2.38653269161398,-1.76131942071349,-2.12476435204146,-2.39325040074693,-2.44309958888539
"4",-0.466666666666667,-0.5,-0.5,0.5,-1.74691175572968,-2.17178201520731,-2.10588257528475,-1.91954490182399,-1.72058551399168,-1.97451605875365,-1.92715469033499,-1.73403179309302,-1.89991066652747,-2.43275662606252
"4",-0.466666666666667,-0.5,0.5,0.5,-1.84697059226004,-1.69446757592594,-0.902058779054191,-2.09953721012142,-1.78887779218354,-2.18546894158294,-1.80234489292309,-1.89206383302575,-1.53467624277037,-2.03335569122941
"4",-0.466666666666667,0.5,-0.5,0.5,-2.4577267910005,-2.24278423890921,-1.09810845173444,-1.58411558699172,-2.39929174861991,-2.08441905559946,-1.63638137851308,-1.33393475769967,-2.06278103331168,-2.01265485863691
